number,title,classification,timestamp
4961,Report 4961: Nightime sighting on SR 78 near Woodsfield,Class B,1994-02-15T12:00:00Z
4962,Report 4962: Hunter states that vocalizations heard near Batesville are identical to recordings on BFRO site,Class B,1988-08-01T12:00:00Z
4966,"Report 4966: Large footprints, area of matted grass and sounds of bipedal footsteps noted along shores of Aurora Lake",Class B,1976-08-01T12:00:00Z
4967,Report 4967: Loud vocalizations and other noises heard late at night near railroad tracks.,Class B,1997-04-15T12:00:00Z
4968,Report 4968: Tracks found along soybean field near Edinburgh,Class B,1970-11-01T12:00:00Z
4969,Report 4969: Silhouette seen protruding above brushline near Mogadore Reservoir.,Class B,1983-07-31T12:00:00Z
4972,Report 4972: Vocalizations heard by fisherman on Twin Creek,Class B,1978-09-01T12:00:00Z
4974,Report 4974: Vocalizations heard near Clearfork Reservoir,Class B,1996-07-01T12:00:00Z
4975,Report 4975: Sighting at Camp Oyo Boy Scout Camp on Rt. 125,Class B,1977-10-31T12:00:00Z
4980,Report 4980: Night sighting near Sandyville,Class B,1988-06-15T12:00:00Z
4981,Report 4981: Late night encounter by Coon hunters near Byhalia,Class B,1983-10-31T12:00:00Z
4982,"Report 4982: Personal encounter of a camper as well as a history of encounters concerning his family members, dating back 40 years.",Class B,1956-01-01T12:00:00Z
5013,Report 5013: Campers have encounter at night close to Tappan Lake,Class B,2000-10-01T12:00:00Z
5076,Report 5076: Multiple wood on wood sounds heard in the Beach City Wildlife area,Class B,2002-10-12T12:00:00Z
5259,Report 5259: While driving to a job a man witness's an unknown eight foot tall biped cross the road,Class B,1995-10-01T12:00:00Z
5262,Report 5262: Woman see's a large bear like thing standing next to dumpster. The next day she finds large human like five toed tracks where it was standing heading into the woods,Class B,1997-11-01T12:00:00Z
5406,Report 5406: A family is hearing howling behind their home identical to the howls on the BFRO website,Class B,2003-11-02T12:00:00Z
5778,Report 5778: Couple horseback riding catch a glimpse of unknown creature followed by a nasty smell and a loud moaning scream,Class B,1987-08-07T12:00:00Z
6848,Report 6848: Human-like footprints are found around a garage heading back into a remote hollow,Class B,1978-12-01T12:00:00Z
7493,"Report 7493: Outdoor photographer hears a howl/scream on two separate occasions that were identical to the sounds on the ""Sightings"" television show.",Class B,1997-10-01T12:00:00Z
7830,"Report 7830: Two teenagers witness something running from a pack of dogs on two legs, screaming very loud. The next day large five toed tracks are found",Class B,1967-07-01T12:00:00Z
7832,Report 7832: A man has heard similar cries in the night for over 15 years that were noted in another BFRO report from the same location,Class B,1987-07-01T12:00:00Z
8006,Report 8006: Strange vocalizations heard near a ravine just outside of Steubenville.,Class B,2001-06-01T12:00:00Z
8086,"Report 8086: A series of large, human-like footprints are found on a farm near Wayne National Forest",Class B,1958-01-15T12:00:00Z
8450,Report 8450: Property owners hear loud vocalizations in early morning and have a possible sighting near Clearcreek Metro Park,Class B,2004-04-03T12:00:00Z
8843,Report 8843: Vocalizations heard and tracks found at Salt Fork State Park,Class B,2004-04-17T12:00:00Z
9022,"Report 9022: While staying in cabins, sleepers awakened in early morning by strange sounds and notice unusual smell in Appalachian foothills",Class B,2004-07-18T12:00:00Z
9042,"Report 9042: A woman has close sighting through living room window, very near the Zaleski State Forest",Class B,2004-06-20T12:00:00Z
9766,Report 9766: Motorist has a brief daylight sighting at the edge of Huber Heights,Class B,2004-08-15T12:00:00Z
10421,Report 10421: A couple has a frightening encounter in Shawnee State Forest.,Class B,1982-07-21T12:00:00Z
11248,"Report 11248: A series of sound reports, footprint finds and a sighting from a family living near New London.",Class B,1999-08-01T12:00:00Z
11946,Report 11946: Footprints and vocalizations culminate in a brief sighting for a family living near Savannah.,Class B,2003-04-07T12:00:00Z
12157,Report 12157: Motorist sees hairy biped crossing road by Cuyahoga Valley National Park,Class B,2005-07-12T12:00:00Z
12220,Report 12220: Possible approach to a dwelling between Calcutta and East Liverpool,Class B,1980-06-15T12:00:00Z
12597,Report 12597: Night encounter near rural home outside Crooked Tree,Class B,1982-06-19T12:00:00Z
12669,Report 12669: Possible tracks found by hunters outisde Mechanicsburg,Class B,1983-10-15T12:00:00Z
12736,Report 12736: Student hears vocalization near the Cuyahoga River,Class B,1986-04-16T12:00:00Z
12789,Report 12789: Night time sighting by resident near Germantown,Class B,1988-09-14T12:00:00Z
13882,Report 13882: Road crossing sighting outside Cleveland - St. Rt. 82 near the CVRA,Class B,1995-03-11T12:00:00Z
14223,Report 14223: Possible night time sighting by hunters in a marsh near Port Clinton,Class B,1974-04-20T12:00:00Z
15088,Report 15088: Possible approach at night near Chesterland,Class B,2005-08-14T12:00:00Z
15371,Report 15371: Possible sighting by teens in Salt Fork State Park,Class B,2006-07-28T12:00:00Z
15430,Report 15430: Mother describes possible sightings by her children outside their rural home in Auburn Township,Class B,2006-08-04T12:00:00Z
15876,Report 15876: Possible stalking near Salt Fork Lake spillway (drains into Wills Creek),Class B,2005-08-12T12:00:00Z
15969,Report 15969: Possible daylight sighting on horse trail in Beaver Creek State Park,Class B,2007-01-10T12:00:00Z
16489,Report 16489: Camper describes trees shaken and possible encounter near Waverly,Class B,2002-09-07T12:00:00Z
17189,Report 17189: Close encounter remembered and possible vocalizations heard and recorded near Minerva,Class B,1991-08-15T12:00:00Z
17317,Report 17317:  Possible vocalization heard by fishermen at Tappan Lake.,Class B,2007-02-28T12:00:00Z
17388,Report 17388: Possible vocalizations heard by bow hunters near Malaga,Class B,2002-10-15T12:00:00Z
22569,"Report 22569: Motorist has a possible, brief daylight sighting in the Cuyahoga Valley",Class B,2007-12-24T12:00:00Z
23980,Report 23980: Woman recounts possible night time encounter near Mogadore,Class B,2008-06-11T12:00:00Z
24356,Report 24356: Two fishermen hear possible vocalizations then find footprints west of Warren,Class B,2005-03-01T12:00:00Z
24435,Report 24435: Man sees silhouette of an 8'-9' tall creature looking back at him from a cornfield near Canton,Class B,1976-08-10T12:00:00Z
25724,Report 25724: Possible sighting at dusk on family property outside Youngstown,Class B,2006-04-01T12:00:00Z
25948,Report 25948: Man hears characteristic howls in early morning hours near Mechanicstown,Class B,2009-05-10T12:00:00Z
26149,Report 26149: Fishermen experience possible early morning vocalizations and rock throwing at East Fork Lake,Class B,2009-06-16T12:00:00Z
26830,Report 26830: Group finds possible Bigfoot track in Wayne National Forest - w/photos of track and cast,Class B,2009-10-31T12:00:00Z
27972,Report 27972: Family camping at Shawnee State Forest has possible encounter,Class B,2010-07-06T12:00:00Z
28499,Report 28499: Possible bigfoot activity and interesting photos taken at Clear Creek Park,Class B,2010-10-09T12:00:00Z
28531,Report 28531: Witness describes possible vocalization near Bath,Class B,2010-11-18T12:00:00Z
28730,Report 28730: Possible vocalizations heard while training hunting dogs near Atwater,Class B,2010-12-15T12:00:00Z
28998,Report 28998: Motorist has possible roadside sighting at night west of Alliance,Class B,2010-10-22T12:00:00Z
29018,Report 29018: Woman recounts possible early evening sighting near Saybrook,Class B,2007-09-22T12:00:00Z
30369,Report 30369: Photo of a possible footprint taken by campers in the Fort Hill Area,Class B,2011-08-08T12:00:00Z
31000,Report 31000: Possible night time encounter while fishing near Atwater,Class B,2009-06-17T12:00:00Z
31246,Report 31246: Possible nightime encounter while fishing at Mogadore Reservoir,Class B,2011-08-17T12:00:00Z
31439,Report 31439: Possible rock throwing display while night fishing at Salt Fork State Park,Class B,2010-07-18T12:00:00Z
38725,Report 38725: Possible footprints found by a tree trimming crew on a road near Norwalk,Class B,2013-01-02T12:00:00Z
40040,Report 40040: Man recalls possible sighting while driving at night next to the Ravenna Arsenal,Class B,1986-07-15T12:00:00Z
40360,Report 40360: Possible daylight sighting along I-90 near Geneva,Class B,2013-03-14T12:00:00Z
40619,Report 40619: Possible daylight sighting while walking a dog on a bikeway near Jamestown,Class B,2013-03-16T12:00:00Z
40715,Report 40715: Possible daylight sighting by a passenger traveling along I-80 over the Meander Creek Reservoir,Class B,2012-03-24T12:00:00Z
41270,Report 41270: Possible daylight sighting while driving in farm country near Nashville,Class B,2013-05-27T12:00:00Z
41452,Report 41452: Couple flees their camp site after a possible late night encounter at Salt Fork State Park,Class B,2013-06-17T12:00:00Z
41774,Report 41774: Woman is startled after seeing a face with yellow eyes peering into her kitchen window near Valley City,Class B,2013-06-25T12:00:00Z
42022,Report 42022: Possible nighttime encounter near Spencer leaves three men startled,Class B,2013-04-13T12:00:00Z
42120,Report 42120: Possible nighttime sighting while camping on a farm on a foggy night near Nashville,Class B,2013-08-24T12:00:00Z
43407,Report 43407: Possible daytime road crossing on SR 32 near Jasper,Class B,2013-12-24T12:00:00Z
44066,Report 44066: Night fishermen recall possible encounters near Dillon State Park,Class B,1995-03-11T12:00:00Z
44173,Report 44173: Possible tracks found by a man and his dog at a rest stop near Piketon,Class B,2014-02-14T12:00:00Z
44262,Report 44262: Possible daylight sighting by a couple at Geneva-on-the-Lake State Park,Class B,2014-02-15T12:00:00Z
45280,"Report 45280: Family going fishing find a large, strange footprint in a sandbar near Gratis",Class B,2014-06-07T12:00:00Z
46834,Report 46834: Camper has possible early evening sighting in Beaver Creek State Park,Class B,2008-06-14T12:00:00Z
47305,Report 47305: Bow hunter hears possible vocalizations and wood knocks in the East Fork Wilderness Area near Williamsburg,Class B,2014-12-07T12:00:00Z
48900,Report 48900: Father and son record possible vocalizations at Kendall Lake in the Cuyahoga Valley National Park,Class B,2015-05-24T12:00:00Z
49614,Report 49614: Strange game camera photo leads to finding possible footprints outside of New London,Class B,2015-08-24T12:00:00Z
49766,Report 49766: Grandmother and grandson spot a tall figure by the road's edge at East Fork State Park,Class B,2015-09-13T12:00:00Z
49847,Report 49847: Tall figure seen in the shadows at Mohican State Park,Class B,2015-09-18T12:00:00Z
50393,Report 50393: Two deer hunters experience a likely week-long encounter near Nashport,Class B,2015-12-01T12:00:00Z
1300,"Report 1300: 12""-14"" tracks found by two friends after they felt like they were being "" stalked "" by something unknown while deer hunting.",Class B,1999-11-28T12:00:00Z
1303,Report 1303: Sisters observe tall hairy creature running away from them,Class B,1942-04-01T12:00:00Z
1888,Report 1888: Strange calls and other possible bigfoot related activity experienced by investigators.,Class B,2001-04-22T12:00:00Z
1966,Report 1966: May/June 83/84 Oklahoma Leflore,Class B,2001-03-20T12:00:00Z
2353,Report 2353: Large unseen creature intimidates fishermen,Class B,1995-09-01T12:00:00Z
2386,Report 2386: Unusual screams and thrashing sounds heard by 3 fishermen,Class B,2000-04-04T12:00:00Z
2789,Report 2789: Camper says a sasquatch entered a cabin of sleeping girls.,Class B,1977-07-15T12:00:00Z
2909,Report 2909: Deer kill stash discovered after bigfoot sighting,Class B,1971-10-25T12:00:00Z
3199,Report 3199: BFRO investigator hears loud footsteps and bipedal running,Class B,2001-10-02T12:00:00Z
3240,Report 3240: Father and son observe hand print and footprints near old logging road,Class B,2001-10-19T12:00:00Z
8811,Report 8811: Footprints found near Honobia,Class B,2004-04-02T12:00:00Z
9853,"Report 9853: While camping, couple hears repeated strange, night time vocalizations",Class B,2004-11-27T12:00:00Z
10422,Report 10422: Local family reports huge tracks near Big Cedar.,Class B,2005-02-14T12:00:00Z
23628,Report 23628: Possible tracks found in yard north of VIan,Class B,2008-04-18T12:00:00Z
24682,Report 24682: Hikers hear possible vocalizations throughout the night near Cedar Lake,Class B,2008-08-31T12:00:00Z
24967,"Report 24967: Off-duty law enforcement officers describe vocalizations, wood knocks, and rock throwning, outside the town of Heavener",Class B,2007-01-17T12:00:00Z
26711,Report 26711: Couple witness a possible juvenile running on all fours in Smithville,Class B,2009-10-01T12:00:00Z
30150,Report 30150: Tall dark figure seen during the daytime at the Lake Elmer Thomas Recreational Area,Class B,2010-06-03T12:00:00Z
32689,Report 32689: Possible vocalizations and rock throwing encounter near Albion,Class B,2011-11-24T12:00:00Z
35188,Report 35188: Possible daytime sighting behind a home outside Anadarko,Class B,2012-04-26T12:00:00Z
36643,Report 36643: Family has possible encounter at Cedar Lake Equestrian Camp,Class B,2012-09-15T12:00:00Z
40280,Report 40280: Memory told of a possible encounter that ends a camping trip early near Park Hill,Class B,1982-10-01T12:00:00Z
50756,Report 50756: Family hears ape-like sounds close to a dam on the Neosho River near Pryor,Class B,2015-06-15T12:00:00Z
56829,"Report 56829: Hunters experience possible vocals, find nests, get screamed at over three-day hunting weekend north of Reydon",Class B,1983-10-01T12:00:00Z
